,Country,time zone,Time_out,Time_in,City,web_browser,operating_sys,from_url,to_url,Longtuide,Latituide
2008,US,America/New_York,1331925875.0,1319563556.0,Louisville,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,38.2085, -85.691803
2009,US,America/New_York,1331925876.0,1331911734.0,Merrimac,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.army.mil,42.837399, -71.0121
2010,US,America/New_York,1331925877.0,1319563556.0,White Plains,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,41.029099, -73.758003
2011,US,America/New_York,1331925878.0,1319563556.0,Cherry Hill,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,39.889801, -74.974098
2012,HU,Europe/Budapest,1331925878.0,1331922854.0,Szsfeh,Mozilla/5.0,Windows NT 5.1,www.facebook.com,www.nasa.gov,47.200001, 18.4167
2013,US,America/New_York,1331925880.0,1273672411.0,Westborough,Mozilla/4.0,Macintosh,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,42.2658, -71.610497
2014,US,America/New_York,1331925880.0,1273672506.0,Westborough,Mozilla/4.0,Windows NT 6.1,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,42.2658, -71.610497
2015,CA,America/Rainy_River,1331925880.0,1331922854.0,Thornhill,Mozilla/5.0,iPhone,direct,www.nasa.gov,43.799999, -79.416702
2016,US,America/Chicago,1331925882.0,1241964475.0,Amarillo,Mozilla/5.0,Macintosh,www.huffingtonpost.com,www.cia.gov,35.196701, -101.846603
2017,US,America/New_York,1331925885.0,1331652202.0,Arlington,Mozilla/5.0,Windows,www.rif.org,ies.ed.gov,38.878201, -77.1054
2018,US,America/Denver,1331925884.0,1331916302.0,Post Falls,Mozilla/5.0,Windows,twitter.com,www.fda.gov,47.7892, -117.026604
2019,US,America/New_York,1331925886.0,1319563556.0,White Plains,Mozilla/5.0,Windows NT 5.1,direct,www.nysdot.gov,41.029099, -73.758003
2020,US,America/New_York,1331925890.0,1319563556.0,White Plains,Mozilla/5.0,iPhone,direct,www.nysdot.gov,41.029099, -73.758003
2021,US,America/New_York,1331925891.0,1319563556.0,White Plains,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,41.029099, -73.758003
2022,US,America/New_York,1331925894.0,1319563556.0,Everett,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,42.406399, -71.051201
2023,CA,America/Edmonton,1331925893.0,1331916302.0,Red Deer,Mozilla/5.0,Windows NT 6.1,direct,www.fda.gov,52.266701, -113.800003
2024,US,America/Chicago,1331925898.0,1331856527.0,Houston,Mozilla/4.0,iPad,direct,www.whitehouse.gov,29.775499, -95.415199
2025,US,America/New_York,1331925899.0,1319563556.0,Raleigh,Mozilla/5.0,iPad,direct,www.nysdot.gov,35.8713, -78.539398
2026,US,America/New_York,1331925904.0,1328016902.0,Washington,Mozilla/4.0,iPad,t.co,www.whitehouse.gov,38.909698, -77.023102
2027,US,America/Chicago,1331925906.0,1331925139.0,Davenport,Mozilla/5.0,Windows NT 6.1,twitter.com,harkin.senate.gov,41.540901, -90.5961
2028,US,America/Chicago,1331925907.0,1331925139.0,Davenport,Mozilla/5.0,Windows NT 6.1,direct,harkin.senate.gov,41.540901, -90.5961
2029,US,America/Denver,1331925908.0,1331923685.0,Albuquerque,Mozilla/5.0,iPad,twitter.com,brown.senate.gov,35.099499, -106.517799
2030,US,America/New_York,1331925907.0,1331919941.0,Washington,Mozilla/4.0,Windows NT 5.1,t.co,boxer.senate.gov,38.909698, -77.023102
2031,US,America/Los_Angeles,1331925908.0,1320682882.0,Sacramento,Mozilla/5.0,Windows NT 6.1,www.commercialappeal.com,www.whitehouse.gov,38.5765, -121.444504
2032,US,America/Denver,1331925908.0,1331923685.0,Albuquerque,Mozilla/5.0,Windows NT 6.1,direct,brown.senate.gov,35.099499, -106.517799
2033,US,America/New_York,1331925909.0,1319563556.0,Everett,Mozilla/5.0,Windows NT 5.1,direct,www.nysdot.gov,42.406399, -71.051201
2034,US,America/Los_Angeles,1331925911.0,1319502246.0,Temecula,Mozilla/4.0,Macintosh,www.sfgate.com,fhfa.gov,33.5158, -117.124496
2035,US,America/New_York,1331925915.0,1319563556.0,Erie,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,42.110199, -80.068199
2036,US,America/Chicago,1331925916.0,1331911584.0,Rayne,Mozilla/5.0,iPad,t.co,www.whitehouse.gov,30.216101, -92.267502
2037,US,America/New_York,1331925917.0,1328016902.0,Alexandria,Mozilla/5.0,iPad,direct,www.whitehouse.gov,38.757, -77.148697
2038,US,America/New_York,1331925920.0,1331919941.0,Washington,Mozilla/4.0,Windows NT 6.1,t.co,boxer.senate.gov,38.909698, -77.023102
2039,US,America/Los_Angeles,1331925919.0,1331911584.0,Vacaville,Mozilla/5.0,iPad,twitter.com,www.whitehouse.gov,38.3507, -121.932602
2040,US,America/Los_Angeles,1331925920.0,1331911584.0,Vacaville,Mozilla/5.0,Windows NT 6.1,direct,www.whitehouse.gov,38.3507, -121.932602
2041,US,America/New_York,1331925923.0,1331911584.0,Washington,Mozilla/4.0,Windows,t.co,www.whitehouse.gov,38.909698, -77.023102
2042,US,America/New_York,1331925923.0,1331917374.0,Dayton,Mozilla/5.0,Windows NT 6.1,direct,go.usa.gov,39.735699, -84.064301
2043,US,America/New_York,1331925923.0,1301298479.0,Paramus,Mozilla/4.0,Macintosh,direct,www.fda.gov,40.9445, -74.07
2044,US,America/Chicago,1331925925.0,1319563556.0,Southlake,Mozilla/5.0,iPad,direct,www.nysdot.gov,32.951599, -97.151497
2045,US,America/Los_Angeles,1331925927.0,1319563556.0,Carlsbad,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,33.115799, -117.287003
2046,US,America/New_York,1331925930.0,1331922854.0,Syracuse,Mozilla/5.0,Windows NT 6.1,plus.url.google.com,www.nasa.gov,43.037701, -76.139603
2047,BR,America/Sao_Paulo,1331925930.0,1331908247.0,Jundia,Mozilla/5.0,Windows,twitter.com,www.nasa.gov,-23.1833, -46.866699
2048,FI,Europe/Helsinki,1331925934.0,1331075550.0,Pietarsaari,Mozilla/5.0,Windows,t.co,neo.jpl.nasa.gov,63.650002, 22.6833
2049,US,America/Chicago,1331925935.0,1319563556.0,Pearland,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,29.544701, -95.336998
2050,US,America/Chicago,1331925934.0,1319563556.0,Southlake,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,32.951599, -97.151497
2051,US,America/Chicago,1331925935.0,1319563556.0,Southlake,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,32.951599, -97.151497
2052,US,America/Los_Angeles,1331925936.0,1292424029.0,Tacoma,Mozilla/4.0,Macintosh,fightbac.org,www.cdc.gov,47.198002, -122.447304
2053,US,America/New_York,1331925937.0,1331911347.0,Norfolk,Mozilla/4.0,Windows NT 6.1,www.facebook.com,apps.mhf.dod.mil,36.886101, -76.2668
2054,US,America/New_York,1331925941.0,1331919941.0,Washington,Mozilla/4.0,Windows,direct,boxer.senate.gov,38.909698, -77.023102
2055,US,America/New_York,1331925941.0,1319563556.0,White Plains,Mozilla/5.0,Windows,direct,www.nysdot.gov,41.029099, -73.758003
2056,US,America/Chicago,1331925942.0,1331915247.0,Rockford,Mozilla/4.0,Windows NT 6.0,addins.wrex.com,www.crh.noaa.gov,42.255798, -88.9991
2057,BR,America/Sao_Paulo,1331925943.0,1331923068.0,SPaulo,Mozilla/5.0,Windows NT 5.1,t.co,apod.nasa.gov,-23.5333, -46.616699
2058,US,America/New_York,1331925944.0,1319563556.0,Acworth,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,34.1036, -84.637398
2059,US,America/New_York,1331925948.0,1331911584.0,Atlanta,Mozilla/5.0,Windows NT 6.1,t.co,www.whitehouse.gov,33.8004, -84.386497
2060,PL,Europe/Warsaw,1331925947.0,1331922854.0,Warsaw,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,52.25, 21.0
2061,US,America/Los_Angeles,1331925951.0,1319502246.0,Temecula,Mozilla/4.0,Windows NT 6.1,direct,fhfa.gov,33.5158, -117.124496
2062,US,America/New_York,1331925951.0,1331919941.0,Washington,Mozilla/4.0,Windows NT 6.1,t.co,boxer.senate.gov,38.909698, -77.023102
2063,US,America/New_York,1331925950.0,1319563556.0,Fort Lauderdale,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,26.085199, -80.1754
2064,US,America/Chicago,1331925953.0,1319563556.0,Pearland,Mozilla/5.0,iPhone,direct,www.nysdot.gov,29.544701, -95.336998
2065,US,America/New_York,1331925954.0,1319563556.0,Louisville,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,38.2085, -85.691803
2066,US,America/Los_Angeles,1331925956.0,1319563556.0,Glendale,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,34.135899, -118.263199
2067,US,America/Los_Angeles,1331925957.0,1331902395.0,San Francisco,Mozilla/5.0,Windows NT 6.1,twitter.com,www.nasa.gov,37.7691, -122.444901
2068,US,America/Los_Angeles,1331925957.0,1319563556.0,Los Angeles,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,34.048599, -118.442398
2069,US,America/Los_Angeles,1331925962.0,1319502246.0,Temecula,Mozilla/4.0,Windows NT 6.1,www.sfgate.com,fhfa.gov,33.5158, -117.124496
2070,TR,Asia/Istanbul,1331925962.0,1331922854.0,Samsun,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,41.286701, 36.330002
2071,US,America/Chicago,1331925965.0,1326803409.0,Austin,Mozilla/4.0,Macintosh,t.co,www.nhtsa.gov,30.303699, -97.7696
2072,US,America/New_York,1331925964.0,1319563556.0,Monmouth Junction,Mozilla/5.0,iPad,direct,www.nysdot.gov,40.392899, -74.541199
2073,US,America/Denver,1331925965.0,1331888512.0,Las Cruces,Mozilla/5.0,Windows NT 5.1,direct,www.srh.noaa.gov,32.346401, -106.774803
2074,US,America/Los_Angeles,1331925969.0,1241964475.0,Eugene,Mozilla/5.0,Windows,www.huffingtonpost.com,www.cia.gov,44.069, -123.082497
2075,FR,Europe/Paris,1331925969.0,1331896465.0,Fabres,Mozilla/5.0,Windows NT 6.1,nix.nasa.gov,ntrs.nasa.gov,43.549999, 3.7667
2076,US,Pacific/Honolulu,1331925969.0,1327876862.0,Honolulu,Mozilla/5.0,Windows NT 6.1,direct,forecast.weather.gov,21.3139, -157.824493
2077,US,America/New_York,1331925970.0,1319563556.0,Philadelphia,Mozilla/5.0,Windows NT 5.1,direct,www.nysdot.gov,39.996799, -75.148499
2078,NL,Europe/Amsterdam,1331925971.0,1331913200.0,Amsterdam,Mozilla/5.0,Windows,www.facebook.com,nccam.nih.gov,52.349998, 4.9167
2079,US,America/New_York,1331925973.0,1331925872.0,Flint,Mozilla/4.0,Windows NT 6.1,t.co,forecast.weather.gov,43.026699, -83.703796
2080,US,America/New_York,1331925973.0,1330186041.0,White Plains,Mozilla/5.0,Windows NT 6.1,www.jk-forum.com,www-odi.nhtsa.dot.gov,41.029999, -73.7733
2081,US,America/Los_Angeles,1331925974.0,1316693937.0,Seattle,Mozilla/5.0,Windows,www.theblackriver.net,www.srh.noaa.gov,47.542, -122.312302
2082,US,America/Chicago,1331925979.0,1326470807.0,Benton,Mozilla/4.0,Windows NT 6.1,direct,www.nlm.nih.gov,37.075401, -89.536102
2083,US,America/New_York,1331925978.0,1331324979.0,Washington,Mozilla/5.0,Ubuntu 14.04.6,direct,www.mcc.gov,38.8979, -77.041702
2084,US,America/New_York,1331925981.0,1319563556.0,Acworth,Mozilla/5.0,Linux,direct,www.nysdot.gov,34.1036, -84.637398
2085,GB,Europe/London,1331925989.0,1311593471.0,London,Mozilla/5.0,Windows NT 6.1,direct,answers.usa.gov,51.500198, -0.1262
2086,CH,Europe/Zurich,1331925991.0,1331922854.0,Thun,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,46.75, 7.6167
2087,NL,Europe/Amsterdam,1331925989.0,1331905486.0,Westerhaar,Mozilla/5.0,Windows NT 6.0,t.co,modis.gsfc.nasa.gov,52.466702, 6.6167
2088,US,America/New_York,1331925991.0,1300109190.0,Louisville,Mozilla/5.0,Windows NT 6.1,direct,citizencorps.gov,38.2085, -85.691803
2089,US,America/Chicago,1331925993.0,1331911584.0,Woodway,Mozilla/4.0,Windows NT 6.1,t.co,www.whitehouse.gov,31.5105, -97.264503
2090,MY,Asia/Kuala_Lumpur,1331925993.0,1331922854.0,Kuala Lumpur,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,3.1667, 101.699997
2091,RO,Europe/Bucharest,1331925994.0,1331922854.0,Constanta,Mozilla/4.0,Macintosh,t.co,www.nasa.gov,44.1833, 28.65
2092,US,America/Chicago,1331925994.0,1326470807.0,Benton,Mozilla/4.0,Windows,direct,www.nlm.nih.gov,37.075401, -89.536102
2093,US,America/New_York,1331925997.0,1319563556.0,Philadelphia,Mozilla/5.0,Windows NT 5.1,direct,www.nysdot.gov,39.996799, -75.148499
2094,US,America/New_York,1331925998.0,1270543100.0,Concord,Mozilla/5.0,Windows NT 5.1,direct,www.spc.noaa.gov,35.4198, -80.674797
2095,US,America/Los_Angeles,1331925999.0,1331580608.0,San Jose,Mozilla/5.0,iPad,t.co,www.usaid.gov,37.387402, -121.902397
2096,US,America/New_York,1331926006.0,1312389783.0,Washington,Mozilla/5.0,Windows NT 6.1,direct,www.sba.gov,38.921299, -77.038597
2097,US,America/New_York,1331926006.0,1253023276.0,Rockville,Mozilla/5.0,Windows NT 6.1,direct,brown.senate.gov,39.0807, -77.130203
2098,JP,Asia/Tokyo,1331926009.0,1331670810.0,Tokyo,Mozilla/5.0,iPhone,direct,www.nasa.gov,35.685001, 139.751404
2099,US,America/New_York,1331926008.0,1300109233.0,Louisville,Mozilla/5.0,Linux,direct,citizencorps.gov,38.2085, -85.691803
2100,US,America/New_York,1331926010.0,1319563556.0,Angola,Mozilla/5.0,Windows,direct,www.nysdot.gov,42.632599, -79.027802
2101,GB,Europe/London,1331926010.0,1331908247.0,Chatburn,Mozilla/5.0,Windows NT 6.1,direct,www.nasa.gov,53.883301, -2.35
2102,US,America/Los_Angeles,1331926009.0,1331908247.0,Burbank,Mozilla/5.0,Windows NT 6.1,t.co,www.nasa.gov,34.175301, -118.347198
2103,US,America/Chicago,1331926011.0,1319563556.0,Southlake,Mozilla/5.0,Windows,direct,www.nysdot.gov,32.951599, -97.151497
2104,FI,Europe/Helsinki,1331926014.0,1331905829.0,Vanda,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,60.299999, 24.85
2105,US,America/Chicago,1331926012.0,1270543100.0,Brentwood,Mozilla/5.0,Macintosh,t.co,www.spc.noaa.gov,35.998501, -86.780602
2106,US,America/New_York,1331926015.0,1319563556.0,Acworth,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,34.1036, -84.637398
2107,US,America/New_York,1331926015.0,1319563556.0,Acworth,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,34.1036, -84.637398
2108,US,America/Los_Angeles,1331926014.0,1287666588.0,Poway,Mozilla/5.0,Windows,t.co,www.sandiego.gov,32.977501, -117.023201
2109,US,America/New_York,1331926017.0,1301298479.0,Paramus,Mozilla/4.0,Windows NT 6.1,direct,www.fda.gov,40.9445, -74.07
2110,US,America/New_York,1331926016.0,1331911584.0,Malden,Mozilla/5.0,Windows NT 6.1,t.co,www.whitehouse.gov,42.428101, -71.054604
2111,US,America/New_York,1331926020.0,1319563556.0,Acworth,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,34.1036, -84.637398
2112,US,America/Chicago,1331926020.0,1326803409.0,Austin,Mozilla/4.0,Windows NT 6.1,t.co,www.nhtsa.gov,30.303699, -97.7696
2113,US,America/Chicago,1331926021.0,1326470807.0,Benton,Mozilla/5.0,Windows NT 5.1,www.facebook.com,www.nlm.nih.gov,37.075401, -89.536102
2114,US,America/Chicago,1331926021.0,1326803409.0,Austin,Mozilla/4.0,Windows,t.co,www.nhtsa.gov,30.303699, -97.7696
2115,US,America/New_York,1331926020.0,1319747051.0,Washington,Mozilla/4.0,Windows NT 6.1,direct,www2.ed.gov,38.909698, -77.023102
2116,CA,America/Vancouver,1331926021.0,1331925096.0,Vancouver,Mozilla/5.0,Linux,direct,www.cdc.gov,49.25, -123.133301
2117,US,America/New_York,1331926020.0,1319563556.0,Acworth,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,34.1036, -84.637398
2118,US,America/New_York,1331926021.0,1319563556.0,Alexandria,Mozilla/5.0,Linux,direct,www.nysdot.gov,38.790901, -77.094704
2119,US,America/New_York,1331926020.0,1331905829.0,Brooklyn,Mozilla/5.0,Windows NT 6.1,m.facebook.com,www.nasa.gov,40.6525, -73.955399
2120,US,America/New_York,1331926022.0,1331919941.0,Washington,Mozilla/5.0,Macintosh,t.co,boxer.senate.gov,38.909698, -77.023102
2121,US,America/New_York,1331926024.0,1328745636.0,Metter,Mozilla/5.0,iPhone,m.facebook.com,www.irs.gov,32.414299, -82.090401
2122,US,America/New_York,1331926026.0,1331922854.0,Langhorne,Mozilla/5.0,Windows NT 6.0,plus.url.google.com,www.nasa.gov,40.180401, -74.892998
2123,US,America/Chicago,1331926027.0,1331911474.0,Beeville,Mozilla/5.0,Macintosh,messages.finance.yahoo.com,www.fda.gov,28.473101, -97.7071
2124,LV,Europe/Riga,1331926028.0,1331827557.0,Riga,Mozilla/5.0,Windows NT 6.1,twitter.com,riga.usembassy.gov,56.950001, 24.1
2125,US,America/Chicago,1331926029.0,1241964475.0,San Antonio,Mozilla/5.0,iPhone,www.huffingtonpost.com,www.cia.gov,29.515699, -98.362602
2126,US,America/New_York,1331926029.0,1331905829.0,Louisville,Mozilla/5.0,iPad,www.facebook.com,www.nasa.gov,38.2085, -85.691803
2127,US,America/New_York,1331926030.0,1328016902.0,Washington,Mozilla/5.0,Windows,t.co,www.whitehouse.gov,38.909698, -77.023102
2128,US,America/New_York,1331926030.0,1331824318.0,Lawrenceville,Mozilla/5.0,Ubuntu 14.04.6,m.facebook.com,www.whitehouse.gov,33.9543, -84.010101
2129,IT,Europe/Rome,1331926032.0,1331908247.0,Bologna,Mozilla/5.0,Windows NT 5.1,twitter.com,www.nasa.gov,44.483299, 11.3333
2130,NO,Europe/Oslo,1331926035.0,1331530604.0,Stavanger,Mozilla/5.0,Windows NT 6.1,direct,apod.nasa.gov,58.966702, 5.75
2131,US,America/New_York,1331926036.0,1327539349.0,Moscow,Mozilla/5.0,Windows NT 6.1,www.youtube.com,www.copyright.gov,41.312, -75.539497
2132,MX,America/Mexico_City,1331926036.0,1331472836.0,Mexico,Mozilla/5.0,Windows NT 6.1,t.co,apod.nasa.gov,19.4342, -99.138603
2133,US,America/New_York,1331926036.0,1270543100.0,Madisonville,Mozilla/5.0,Windows NT 5.1,t.co,www.spc.noaa.gov,37.326801, -87.469597
2134,US,America/New_York,1331926041.0,1319563556.0,Fairport,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,43.100498, -77.426003
2135,AE,Asia/Dubai,1331926046.0,1331844125.0,Dubai,Mozilla/5.0,Windows NT 6.1,t.co,www.nlm.nih.gov,25.252199, 55.279999
2136,US,America/New_York,1331926048.0,1331896511.0,Woodhaven,Mozilla/5.0,Windows NT 6.1,t.co,www.defense.gov,40.6931, -73.857498
2137,US,America/New_York,1331926050.0,1319563556.0,Louisville,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,38.2085, -85.691803
2138,US,America/Chicago,1331926051.0,1319563556.0,Appleton,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,44.338501, -88.404198
2139,US,America/New_York,1331926052.0,1331855047.0,Passaic,Mozilla/4.0,Macintosh,direct,www.fbi.gov,40.855499, -74.126801
2140,US,America/New_York,1331926052.0,1331829147.0,Watertown,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.army.mil,43.9786, -75.900398
2141,US,America/New_York,1331926053.0,1313070598.0,Baltimore,Mozilla/5.0,Windows,direct,www.baltimorecity.gov,39.316101, -76.575203
2142,US,America/New_York,1331926053.0,1319563556.0,White Plains,Mozilla/5.0,Windows,direct,www.nysdot.gov,41.029099, -73.758003
2143,IT,Europe/Rome,1331926053.0,1331922854.0,Taranto,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,40.476101, 17.2297
2144,US,America/New_York,1331926054.0,1319563556.0,White Plains,Mozilla/5.0,Windows,direct,www.nysdot.gov,41.029099, -73.758003
2145,US,America/New_York,1331926055.0,1319563556.0,White Plains,Mozilla/5.0,iPad,direct,www.nysdot.gov,41.029099, -73.758003
2146,US,America/New_York,1331926061.0,1319563556.0,White Plains,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,41.029099, -73.758003
2147,US,America/New_York,1331926062.0,1319563556.0,White Plains,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,41.029099, -73.758003
2148,US,America/Chicago,1331926063.0,1331915247.0,Fulton,Mozilla/5.0,Windows NT 6.1,direct,www.crh.noaa.gov,41.841202, -90.111603
2149,JP,Asia/Tokyo,1331926064.0,1331921292.0,Kakamigahara,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.nasa.gov,35.416698, 136.866699
2150,US,America/New_York,1331926064.0,1319563556.0,North Port,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,27.054501, -82.117302
2151,US,America/New_York,1331926066.0,1241964475.0,Jacksonville,Mozilla/5.0,Windows NT 6.0,www.huffingtonpost.com,www.cia.gov,30.490101, -81.6717
2152,US,America/New_York,1331926070.0,1319563556.0,Fort Lauderdale,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,26.085199, -80.1754
2153,US,America/New_York,1331926072.0,1319563556.0,White Plains,Mozilla/5.0,Windows,direct,www.nysdot.gov,41.029099, -73.758003
2154,US,America/Denver,1331926075.0,1328125997.0,Kuna,Mozilla/5.0,Windows,www.nasa.gov,www.nasa.gov,43.4375, -116.323196
2155,US,America/New_York,1331926077.0,1319563556.0,Erie,Mozilla/5.0,iPhone,direct,www.nysdot.gov,42.110199, -80.068199
2156,US,America/Los_Angeles,1331926079.0,1319563556.0,Portland,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,45.518398, -122.655403
2157,US,America/New_York,1331926080.0,1319563556.0,Acworth,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,34.1036, -84.637398
2158,US,America/Indianapolis,1331926080.0,1328636521.0,Greenwood,Mozilla/5.0,Windows NT 6.1,direct,www.in.gov,39.605099, -86.144096
2159,DE,Europe/Berlin,1331926083.0,1331922854.0,Papenburg,Mozilla/5.0,Windows,plus.url.google.com,www.nasa.gov,53.0667, 7.4
2160,US,America/New_York,1331926086.0,1331924753.0,Silver Spring,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.fairfaxcounty.gov,39.004601, -77.036903
2161,US,Pacific/Honolulu,1331926085.0,1331921801.0,Honolulu,Mozilla/4.0,Windows,direct,www.navy.mil,21.3139, -157.824493
2162,US,America/New_York,1331926086.0,1319563556.0,Elkton,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,39.617199, -75.867798
2163,GB,Europe/London,1331926086.0,1331922854.0,Salisbury,Mozilla/5.0,iPhone,www.facebook.com,www.nasa.gov,51.0667, -1.7833
2164,US,America/New_York,1331926087.0,1319563556.0,Elkton,Mozilla/5.0,iPhone,direct,www.nysdot.gov,39.617199, -75.867798
2165,HU,Europe/Budapest,1331926085.0,1260316355.0,Szsfeh,Mozilla/5.0,Windows NT 6.1,t.co,www.nasa.gov,47.200001, 18.4167
2166,NZ,Pacific/Auckland,1331926086.0,1331908247.0,Auckland,Mozilla/5.0,Ubuntu 14.04.6,twitter.com,www.nasa.gov,-36.866699, 174.766693
2167,US,America/Los_Angeles,1331926089.0,1331908247.0,Los Angeles,Mozilla/5.0,Windows,direct,www.nasa.gov,34.041599, -118.298798
2168,ES,Europe/Madrid,1331926092.0,1331833006.0,Burgos,Mozilla/5.0,Windows NT 6.1,www.facebook.com,blog.usa.gov,42.349998, -3.7
2169,MX,America/Mexico_City,1331926093.0,1331472836.0,Mexico,Opera/9.80,Windows NT 6.1,direct,apod.nasa.gov,19.4342, -99.138603
2170,US,America/New_York,1331926093.0,1319563556.0,Jacksonville,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,30.143801, -81.5401
2171,IN,Asia/Calcutta,1331926097.0,1331908247.0,Delhi,Mozilla/5.0,Windows,t.co,www.nasa.gov,28.6667, 77.216698
2172,US,America/Los_Angeles,1331926102.0,1319563556.0,Santa Ana,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,33.743801, -117.865799
2173,US,America/New_York,1331926103.0,1319563556.0,Brookline,Mozilla/5.0,Windows,direct,www.nysdot.gov,42.3326, -71.128197
2174,US,America/New_York,1331926104.0,1319563556.0,White Plains,Mozilla/5.0,Windows,direct,www.nysdot.gov,41.029099, -73.758003
2175,US,America/New_York,1331926104.0,1319563556.0,Cary,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,35.789501, -78.874298
2176,US,America/Los_Angeles,1331926106.0,1319563556.0,Portland,Mozilla/5.0,Windows NT 6.0,direct,www.nysdot.gov,45.518398, -122.655403
2177,US,America/Los_Angeles,1331926107.0,1319563556.0,Portland,Mozilla/5.0,Windows,direct,www.nysdot.gov,45.518398, -122.655403
2178,US,America/New_York,1331926109.0,1301298479.0,Paramus,Mozilla/4.0,Windows NT 6.1,direct,www.fda.gov,40.9445, -74.07
2179,US,America/New_York,1331926108.0,1331910894.0,Fredericksburg,Mozilla/5.0,Windows NT 6.1,www.facebook.com,clinicaltrials.gov,38.302299, -77.484703
2180,US,America/New_York,1331926111.0,1319563556.0,Philadelphia,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,39.996799, -75.148499
2181,US,America/New_York,1331926110.0,1331555522.0,Atlanta,Mozilla/5.0,Windows NT 6.1,t.co,healthfinder.gov,33.7271, -84.578499
2182,RU,Europe/Moscow,1331926112.0,1331922854.0,Moscow,Mozilla/5.0,Linux,www.facebook.com,www.nasa.gov,55.752201, 37.615601
2183,US,America/Denver,1331926113.0,1319563556.0,Tijeras,Mozilla/5.0,Windows NT 6.1,direct,www.nysdot.gov,35.005501, -106.290497
2184,US,America/New_York,1331926113.0,1241964475.0,Lexington,Mozilla/4.0,iPhone,www.huffingtonpost.com,www.cia.gov,33.907501, -81.230103
2185,US,America/Chicago,1331926116.0,1270531280.0,Muscle Shoals,Mozilla/5.0,Macintosh,direct,www.spc.noaa.gov,34.7686, -87.558296
2186,US,America/Los_Angeles,1331926122.0,1331837216.0,Chula Vista,Mozilla/5.0,Windows NT 6.1,americasgreatoutdoors.tumblr.com,www.nps.gov,32.636101, -117.0532
2187,US,America/Chicago,1331926123.0,1331922363.0,Ankeny,Mozilla/5.0,Windows NT 6.1,direct,www.ankenyiowa.gov,41.7248, -93.6017
2188,US,America/New_York,1331926125.0,1328044938.0,Amelia,Mozilla/5.0,Windows NT 6.1,www.facebook.com,www.choosemyplate.gov,39.0131, -84.204903
2189,ES,Africa/Ceuta,1331926126.0,1331582654.0,Sevilla,Mozilla/5.0,Windows NT 6.1,t.co,apod.nasa.gov,37.377201, -5.9869
2190,US,America/New_York,1331926127.0,1319563556.0,Dudley,Mozilla/5.0,Windows,direct,www.nysdot.gov,42.059399, -71.9356
2191,US,America/Phoenix,1331926127.0,1318522899.0,Chinle,Mozilla/4.0,Windows NT 6.1,www.groupon.com,www.parks.ca.gov,36.239101, -109.574699
